source_center,destination_center,time_bucket,evaluated_legs,median_carting_eta_min,median_ftl_eta_min,median_ftl_time_saving_min,median_break_even_ftl_premium,median_ftl_net_value,recommended_route_type,evidence_level
IND641607AAA,IND641654AAA,evening,4,106.19424294865064,107.59339526259598,-2.0770167422693504,0.0,-500.0,Carting,low: one mode observed
IND244001AAA,IND263153AAB,afternoon,7,207.84847753426183,216.49159079451437,-6.883426125459266,0.0,-500.0,Carting,low: one mode observed
IND641654AAA,IND641664AAA,night,4,55.57596186361256,55.6957620693464,-0.41021895925667096,0.0,-500.0,Carting,low: one mode observed
IND641664AAA,IND638657AAA,night,4,69.94460122383808,69.82197819784682,-0.5847007043586316,0.0,-500.0,Carting,low: one mode observed
IND244221AAA,IND131028AAB,night,6,270.5640504903972,280.76545540927907,-6.49758687732276,0.0,-500.0,Carting,low: one mode observed
IND244235AAA,IND244901AAB,afternoon,6,194.48914451026266,201.9536357549681,-7.710620265509661,0.0,-500.0,Carting,low: one mode observed
IND642126AAA,IND642001AAA,night,5,51.81931739959184,54.23868024093996,-2.1605542762578693,0.0,-500.0,Carting,low: one mode observed
IND244301AAA,IND244412AAA,night,3,67.53558476538558,68.98130067300389,-1.4457159076183075,0.0,-500.0,Carting,low: one mode observed
IND244412AAA,IND244901AAB,night,1,296.0149070288125,312.1853467618398,-16.170439733027308,0.0,-500.0,Carting,low: one mode observed
IND643217AAA,IND643001AAA,night,3,56.603297094149,56.85097966283285,-0.24768256868384952,0.0,-500.0,Carting,low: one mode observed
IND643231AAA,IND643217AAA,night,2,55.683819909539224,59.15683826705379,-3.4730183575145688,0.0,-500.0,Carting,low: one mode observed
IND244601AAB,IND244901AAB,morning,1,245.7907052697747,256.5777217241764,-10.787016454401709,0.0,-500.0,Carting,low: one mode observed
IND673104AAA,IND673506AAA,night,5,47.88264456867843,50.1851088283153,-2.3024642596368707,0.0,-500.0,Carting,low: one mode observed
IND673305AAA,IND673104AAA,night,4,42.59035658433908,44.75078569966584,-2.1604291153267674,0.0,-500.0,Carting,low: one mode observed
IND673506AAA,IND670643AAA,night,5,46.99359305395494,49.54309254475307,-2.24959826996232,0.0,-500.0,Carting,low: one mode observed
IND244713AAA,IND263401AAA,night,5,70.67848055526476,74.40949511718064,-3.601997117620158,0.0,-500.0,Carting,low: one mode observed
IND244715AAA,IND244713AAA,night,5,61.322724972665895,64.87251297452298,-3.549788001857081,0.0,-500.0,Carting,low: one mode observed
IND244901AAB,IND243002AAA,afternoon,3,415.203441543857,429.12831717324343,-10.908341159187387,0.0,-500.0,Carting,low: one mode observed
IND244901AAB,IND243002AAA,evening,3,410.4426049621111,416.1291004174581,-6.071490873856419,0.0,-500.0,Carting,low: one mode observed
IND676306AAA,IND676509AAA,evening,2,44.27051883392159,45.66966202836029,-1.3991431944387038,0.0,-500.0,Carting,low: one mode observed
IND244901AAB,IND244221AAA,afternoon,1,303.6304862517041,312.1983394730726,-8.567853221368523,0.0,-500.0,Carting,low: one mode observed
IND679303AAA,IND679531AAA,night,5,53.00443236139477,56.06638289150299,-3.691009520435756,0.0,-500.0,Carting,low: one mode observed
IND679531AAA,IND680587AAA,night,6,46.71271391301899,49.44268161960608,-2.5883642097464055,0.0,-500.0,Carting,low: one mode observed
IND244901AAB,IND244221AAA,evening,5,289.6764210567807,313.9301307846448,-22.359322091977447,0.0,-500.0,Carting,low: one mode observed
IND244901AAB,IND244921AAB,afternoon,1,278.18377864054287,288.3237410176425,-10.139962377099607,0.0,-500.0,Carting,low: one mode observed
IND680104AAA,IND679576AAA,night,5,70.16555522217419,74.50635634048226,-3.788759854120599,0.0,-500.0,Carting,low: one mode observed
IND680307AAA,IND680712AAA,night,3,53.74601717351706,54.360161339651796,-0.6141441661347358,0.0,-500.0,Carting,low: one mode observed
IND244901AAB,IND246725AAB,evening,5,217.21667913255234,223.66681716693319,-3.4158455023026306,0.0,-500.0,Carting,low: one mode observed
IND244921AAB,IND243201AAA,night,1,90.10081088984263,90.64001689904921,-0.5392060092065805,0.0,-500.0,Carting,low: one mode observed
IND680587AAA,IND683511AAA,night,1,224.6962186851733,231.9855353894678,-7.289316704294492,0.0,-500.0,Carting,low: one mode observed
IND246149AAA,IND249407AAA,night,4,629.2258550740222,663.5913009276829,-35.75857442470715,0.0,-500.0,Carting,low: one mode observed
IND683511AAA,IND000000ABA,evening,6,439.8801594396951,474.6405045222774,-34.76034508258235,0.0,-500.0,Carting,low: one mode observed
IND683511AAA,IND000000ADM,evening,5,414.0591022456434,452.3962434677411,-28.81384881025548,0.0,-500.0,Carting,low: one mode observed
IND683511AAA,IND562132AAA,morning,2,892.1632886981976,1011.1319153421873,-118.96862664398981,0.0,-500.0,Carting,low: one mode observed
IND683511AAA,IND680012AAA,afternoon,2,401.7765358506594,415.36544848227544,-13.58891263161604,0.0,-500.0,Carting,low: one mode observed
IND683511AAA,IND680012AAA,evening,3,406.0703400747107,408.5248078546457,-3.738271760494115,0.0,-500.0,Carting,low: one mode observed
IND683511AAA,IND680104AAA,afternoon,3,394.0071122545637,428.0647490291129,-32.61322210809806,0.0,-500.0,Carting,low: one mode observed
IND683511AAA,IND680104AAA,evening,2,368.0099651198577,405.5767505022121,-37.5667853823544,0.0,-500.0,Carting,low: one mode observed
IND683565AAA,IND683511AAA,night,4,65.17530191978422,68.4166779075976,-3.2413759878133845,0.0,-500.0,Carting,low: one mode observed
IND683572AAA,IND680307AAA,night,6,36.068246785166586,38.248545957420916,-1.9536571874431061,0.0,-500.0,Carting,low: one mode observed
IND685514AAA,IND625008AAA,night,3,322.2642303328224,320.9459083433875,-2.990392864712021,0.0,-500.0,Carting,low: one mode observed
IND686028AAB,IND689101AAA,evening,6,139.52939099591381,145.19163305204708,-3.303866552438677,0.0,-500.0,Carting,low: one mode observed
IND686507AAA,IND686513AAA,night,5,44.799431524970515,46.50729299212663,-1.8916615784461897,0.0,-500.0,Carting,low: one mode observed
IND246763AAA,IND244901AAB,morning,1,593.3128548315954,631.1394579562632,-37.82660312466783,0.0,-500.0,Carting,unsupported: unseen corridor
IND246763AAA,IND244901AAB,night,2,612.580693735023,636.1973111370511,-23.616617402028055,0.0,-500.0,Carting,unsupported: unseen corridor
IND688009AAA,IND686028AAB,night,6,852.9021963951852,927.2291726290628,-72.68835100014542,0.0,-500.0,Carting,low: one mode observed
IND247554AAA,IND248001AAA,evening,3,203.3629647148926,205.39681571973267,-2.0338510048400735,0.0,-500.0,Carting,low: one mode observed
IND689645AAA,IND691551AAA,night,4,66.86081215534314,69.63901329840573,-2.7782011430625957,0.0,-500.0,Carting,low: one mode observed
IND247667AAA,IND249407AAA,evening,3,106.43762003435145,112.82194632878429,-6.432574352530551,0.0,-500.0,Carting,low: one mode observed
IND690548AAA,IND688009AAA,night,6,59.87957938455838,60.651912914063544,-0.7651405900052843,0.0,-500.0,Carting,low: one mode observed
IND691001AAB,IND691506AAA,evening,6,138.01310275530216,151.74358578860932,-13.432024590549403,0.0,-500.0,Carting,low: one mode observed
IND691305AAA,IND689645AAA,night,4,76.079438985071,79.05902949806313,-3.529253925672883,0.0,-500.0,Carting,low: one mode observed
IND247667AAA,IND249407AAA,night,1,118.12925313734094,129.42683472331763,-11.297581585976687,0.0,-500.0,Carting,low: one mode observed
IND691506AAA,IND691305AAA,night,6,41.76352579386713,45.052443516440945,-3.223850393766586,0.0,-500.0,Carting,low: one mode observed
IND691551AAA,IND691001AAB,night,6,890.6588947979856,981.4901168297524,-94.93466167631021,0.0,-500.0,Carting,low: one mode observed
IND691574AAA,IND695614AAA,night,7,46.14370243285824,49.17741443910533,-3.033712006247086,0.0,-500.0,Carting,low: one mode observed
IND695101AAB,IND691574AAA,night,7,45.893895919969715,49.18368356209739,-3.2897876421276777,0.0,-500.0,Carting,low: one mode observed
IND248001AAA,IND131028AAB,afternoon,1,820.6466090824383,896.8269130388198,-76.18030395638152,0.0,-500.0,Carting,low: one mode observed
IND695121AAA,IND695572AAB,night,6,51.87661926985156,54.606450615098026,-2.4982426708174934,0.0,-500.0,Carting,low: one mode observed
IND695572AAB,IND695541AAA,night,4,47.72871583135978,50.46879164408976,-2.5971110855606625,0.0,-500.0,Carting,low: one mode observed
IND695582AAA,IND695101AAB,evening,6,53.91883316461369,57.01864503828317,-2.616279401910962,0.0,-500.0,Carting,low: one mode observed
IND695582AAA,IND695101AAB,night,1,52.19643559680664,56.09008891889576,-3.893653322089122,0.0,-500.0,Carting,low: one mode observed
IND248122AAB,IND248001AAA,night,1,192.4368744660241,204.49041670371602,-12.053542237691914,0.0,-500.0,Carting,low: one mode observed
IND248197AAA,IND248122AAB,night,7,152.14467112947293,157.85437767057851,-4.0425167865209914,0.0,-500.0,Carting,low: one mode observed
IND249201AAA,IND246174AAA,night,4,994.657434377067,995.90576735687,-3.4824557728925924,0.0,-500.0,Carting,unsupported: unseen corridor
IND249201AAA,IND249407AAA,night,5,501.256031234721,559.6449033309137,-53.676958289765594,0.0,-500.0,Carting,low: one mode observed
IND249407AAA,IND131028AAB,afternoon,5,486.37367278816714,516.954040156403,-25.085703098013937,0.0,-500.0,Carting,low: one mode observed
IND249407AAA,IND246149AAA,night,5,175.97858357206005,183.46278904030603,-5.78326086793615,0.0,-500.0,Carting,low: one mode observed
IND249407AAA,IND249201AAA,night,7,74.05524407716202,77.1151003058005,-4.794116287443742,0.0,-500.0,Carting,low: one mode observed
IND251001AAA,IND247554AAA,evening,2,93.38295521406816,98.18990171590852,-4.8069465018403505,0.0,-500.0,Carting,low: one mode observed
IND700065AAA,IND712311AAA,night,1,279.96345338454915,294.7197209337499,-14.756267549200743,0.0,-500.0,Carting,low: one mode observed
IND251309AAB,IND131028AAB,night,4,176.25280551812432,182.52144981089785,-7.82076439921029,0.0,-500.0,Carting,low: one mode observed
IND261201AAB,IND261001AAA,morning,6,103.66264369506878,107.65961420594252,-3.6807835956533808,0.0,-500.0,Carting,low: one mode observed
IND262122AAB,IND244901AAB,night,1,502.97253972851814,506.8787455305449,-3.9062058020267614,0.0,-500.0,Carting,low: one mode observed
IND262501AAA,IND263153AAB,morning,3,536.8047699109986,547.6183834071019,-13.099530069153275,0.0,-500.0,Carting,low: one mode observed
IND700136AAG,IND712310AAA,afternoon,6,182.98927330047428,185.19883445653232,-2.041136136188456,0.0,-500.0,Carting,low: one mode observed
IND700136AAG,IND712310AAA,evening,1,166.39408747818578,166.7541418138274,-0.36005433564162104,0.0,-500.0,Carting,low: one mode observed
IND262701AAA,IND262802AAA,afternoon,2,80.08078473182061,84.02791826156937,-3.9471335297487613,0.0,-500.0,Carting,low: one mode observed
IND262701AAA,IND262802AAA,morning,4,75.73184432654219,78.74110261368912,-3.0092582871469347,0.0,-500.0,Carting,low: one mode observed
IND262802AAA,IND262723AAB,morning,1,243.98847445119873,247.0879833683612,-3.099508917162467,0.0,-500.0,Carting,low: one mode observed
IND712103AAA,IND712310AAE,morning,2,117.45707806627317,128.14874751626326,-10.691669449990094,0.0,-500.0,Carting,low: one mode observed
IND712103AAA,IND712310AAE,night,3,136.66363339073627,146.93524932376528,-11.280511112734274,0.0,-500.0,Carting,low: one mode observed
IND712124AAA,IND712103AAA,morning,1,58.420175715598965,63.239798221248535,-4.819622505649569,0.0,-500.0,Carting,low: one mode observed
IND712124AAA,IND712103AAA,night,4,57.81729263012724,62.035778633552724,-4.063087460771193,0.0,-500.0,Carting,low: one mode observed
IND263153AAB,IND131028AAB,evening,7,507.0778527753025,566.2947236454893,-50.7781494439717,0.0,-500.0,Carting,low: one mode observed
IND263153AAB,IND244715AAA,evening,5,218.26440698163515,223.01310178422008,-3.698687849326916,0.0,-500.0,Carting,low: one mode observed
IND712310AAE,IND711303AAA,evening,6,163.28630968545957,170.06716888749503,-6.261891543660809,0.0,-500.0,Carting,low: one mode observed
IND263153AAB,IND263002AAA,evening,3,230.52941238825025,237.10552250861554,-2.8986921702055497,0.0,-500.0,Carting,low: one mode observed
IND712310AAE,IND712124AAA,evening,2,113.63774743477452,123.48948320601502,-9.851735771240506,0.0,-500.0,Carting,low: one mode observed
IND712310AAE,IND712124AAA,night,7,118.54391302177498,130.86934460579332,-12.104531631039876,0.0,-500.0,Carting,low: one mode observed
IND712311AAA,IND000000ACB,afternoon,2,2114.33109939096,2409.053545954242,-294.7224465632819,0.0,-500.0,Carting,low: one mode observed
IND712311AAA,IND421302AAG,evening,2,3129.23282057726,3502.844480464416,-373.61165988715607,0.0,-500.0,Carting,low: one mode observed
IND712311AAA,IND421302AAG,night,1,3258.418128817003,3680.4341243993704,-422.0159955823674,0.0,-500.0,Carting,low: one mode observed
IND712311AAA,IND700028AAB,evening,1,126.7970377896027,139.63179020261524,-12.834752413012538,0.0,-500.0,Carting,low: one mode observed
IND712311AAA,IND700065AAA,night,1,157.73088124991114,172.3750244755087,-14.64414322559756,0.0,-500.0,Carting,low: one mode observed
IND712311AAA,IND700088AAA,afternoon,1,429.5604771808589,478.66163160995075,-49.10115442909182,0.0,-500.0,Carting,low: one mode observed
IND712311AAA,IND700088AAA,evening,4,327.320059797187,373.33482537164247,-46.230873843894955,0.0,-500.0,Carting,low: one mode observed
IND712311AAA,IND700088AAA,morning,1,422.4733246597965,463.40170969718656,-40.92838503739006,0.0,-500.0,Carting,low: one mode observed
IND712311AAA,IND700088AAA,night,1,403.85523090343895,458.26229963382195,-54.407068730383,0.0,-500.0,Carting,low: one mode observed
IND712311AAA,IND712410AAC,night,5,214.97488432141097,212.08100560774065,-3.6521685524182317,0.0,-500.0,Carting,low: one mode observed
IND263153AAB,IND263645AAA,evening,1,346.4769983687026,362.54136863574706,-16.064370267044467,0.0,-500.0,Carting,unsupported: unseen corridor
IND712311AAA,IND713205AAB,afternoon,3,359.77281669781917,368.86899671282674,-7.569491710501495,0.0,-500.0,Carting,low: one mode observed
IND712311AAA,IND713205AAB,evening,1,324.2924787906866,351.0814407118479,-26.78896192116133,0.0,-500.0,Carting,low: one mode observed
IND712311AAA,IND713205AAB,morning,1,351.03947183502635,373.9497979125002,-22.910326077473826,0.0,-500.0,Carting,low: one mode observed
IND712311AAA,IND721306AAA,afternoon,4,424.76240168680204,462.88441184683825,-38.68527876917648,0.0,-500.0,Carting,low: one mode observed
IND712311AAA,IND721306AAA,evening,2,393.0446964723831,442.32348108077576,-49.27878460839264,0.0,-500.0,Carting,low: one mode observed
IND263401AAA,IND263153AAB,morning,2,684.927774235651,723.0378391071771,-38.110064871526106,0.0,-500.0,Carting,low: one mode observed
IND712311AAA,IND751002AAB,night,4,742.0288389725984,857.9803527857433,-114.3944300720915,0.0,-500.0,Carting,low: one mode observed
IND712311AAA,IND781018AAB,evening,1,1997.593067467904,2236.1379205370754,-238.5448530691715,0.0,-500.0,Carting,low: one mode observed
IND712311AAA,IND781018AAB,night,2,2053.4467383965357,2300.6963997709063,-247.24966137437013,0.0,-500.0,Carting,low: one mode observed
IND712311AAA,IND821115AAB,night,1,1297.0874777793085,1417.108363954901,-120.02088617559252,0.0,-500.0,Carting,unsupported: unseen corridor
IND712311AAA,IND826004AAA,night,4,470.93152574339126,546.6331480404309,-75.23682694205735,0.0,-500.0,Carting,low: one mode observed
IND712311AAA,IND834002AAB,evening,2,700.9142366840597,792.0189667530007,-91.10473006894097,0.0,-500.0,Carting,low: one mode observed
IND263401AAA,IND263153AAB,night,4,637.158723973998,680.1174240240422,-42.215371447186385,0.0,-500.0,Carting,low: one mode observed
IND263601AAA,IND262501AAA,morning,1,222.46100129070334,224.67544891460224,-2.2144476238989057,0.0,-500.0,Carting,low: one mode observed
IND263601AAA,IND262501AAA,night,1,221.46523698613274,232.5050438931488,-11.039806907016072,0.0,-500.0,Carting,low: one mode observed
IND263645AAA,IND263601AAA,night,1,121.724880534908,122.89538049687171,-1.1704999619637135,0.0,-500.0,Carting,low: one mode observed
IND272001AAA,IND273014AAB,afternoon,1,264.6227386612602,279.89968908547417,-15.276950424213965,0.0,-500.0,Carting,low: one mode observed
IND273014AAB,IND273155AAA,evening,1,177.12568473495716,177.96445215825335,-0.8387674232961899,0.0,-500.0,Carting,low: one mode observed
IND713128AAB,IND731204AAB,night,2,82.55892426397139,87.01038402024291,-4.451459756271525,0.0,-500.0,Carting,low: one mode observed
IND273014AAB,IND273155AAA,night,1,146.1096218504008,148.01577341235992,-1.9061515619591205,0.0,-500.0,Carting,low: one mode observed
IND273014AAB,IND274001AAA,evening,3,180.6591674473253,189.81031720096956,-9.221861618463208,0.0,-500.0,Carting,low: one mode observed
IND273014AAB,IND274001AAA,night,3,181.01752852414853,195.31898491665285,-16.371480918760653,0.0,-500.0,Carting,low: one mode observed
IND713130AAA,IND741123AAB,night,4,154.69234349749502,161.1712401117024,-5.508966191900811,0.0,-500.0,Carting,low: one mode observed
IND273014AAB,IND277303AAC,evening,3,230.65574653300135,242.31957571513215,-7.171194967770049,0.0,-500.0,Carting,low: one mode observed
IND273014AAB,IND277303AAC,night,1,228.460945175383,257.9902333376985,-29.52928816231551,0.0,-500.0,Carting,low: one mode observed
IND713148AAA,IND713128AAB,morning,1,104.40792971203388,105.38368928702778,-0.9757595749939014,0.0,-500.0,Carting,low: one mode observed
IND713148AAA,IND713128AAB,night,6,112.67323064867959,114.58478422242163,-2.1413595155361165,0.0,-500.0,Carting,low: one mode observed
IND713205AAB,IND712311AAA,afternoon,5,723.7569885955189,782.5329487248205,-57.980931825672315,0.0,-500.0,Carting,low: one mode observed
IND273304AAA,IND273014AAB,morning,1,712.9889874292993,743.0375777531019,-30.048590323802614,0.0,-500.0,Carting,low: one mode observed
IND273304AAA,IND273014AAB,night,1,712.091427872537,742.4506405941356,-30.359212721598624,0.0,-500.0,Carting,low: one mode observed
IND274001AAA,IND274509AAB,night,5,112.32933425082099,114.30200067732883,-1.0464453858218548,0.0,-500.0,Carting,low: one mode observed
IND713205AAB,IND722143AAB,night,1,156.76433837051374,158.6412173085752,-1.8768789380614521,0.0,-500.0,Carting,low: one mode observed
IND277201AAA,IND221706AAA,morning,2,149.9070734308467,153.7211122332542,-3.8140388024074667,0.0,-500.0,Carting,low: one mode observed
IND713364AAB,IND712311AAA,morning,1,733.9093666570134,778.725724504804,-44.81635784779064,0.0,-500.0,Carting,low: one mode observed
IND721102AAA,IND712311AAA,night,5,618.9461774626722,652.334988085968,-30.463850097822842,0.0,-500.0,Carting,low: one mode observed
IND721134AAB,IND721139AAC,night,6,50.55449082961228,53.071459100222775,-2.516968270610498,0.0,-500.0,Carting,low: one mode observed
IND721212AAA,IND712310AAE,night,4,227.67958543180947,238.9126188348394,-11.380559836365961,0.0,-500.0,Carting,low: one mode observed
IND721253AAC,IND721306AAA,morning,2,138.93842897198095,140.32664545611033,-1.3882164841293871,0.0,-500.0,Carting,low: one mode observed
IND281401AAA,IND121004AAB,night,1,199.33474657985857,221.02480634126354,-21.690059761404967,0.0,-500.0,Carting,low: one mode observed
IND282001AAA,IND110037AAM,evening,2,398.8773755715695,409.24583720074173,-10.368461629172288,0.0,-500.0,Carting,supported: both modes observed
IND282001AAF,IND283122AAB,night,6,87.144013783837,93.66380593030897,-6.7131445599202735,0.0,-500.0,Carting,supported: both modes observed
IND721306AAA,IND721507AAA,night,3,130.53116907373496,131.08708968470958,-2.871966307970837,0.0,-500.0,Carting,low: one mode observed
IND721501AAC,IND721253AAC,morning,1,172.89564394589175,183.79407480448427,-10.89843085859252,0.0,-500.0,Carting,low: one mode observed
IND282002AAD,IND110037AAM,night,1,543.9850493035444,550.5427464357075,-6.557697132163071,0.0,-500.0,Carting,unsupported: unseen corridor
IND282002AAD,IND205001AAB,afternoon,6,184.24411262068426,191.0053577294909,-6.420149905744481,0.0,-500.0,Carting,low: one mode observed
IND282002AAD,IND474003AAA,afternoon,6,281.79175335476987,294.07676956353,-13.721213530025324,0.0,-500.0,Carting,low: one mode observed
IND283203AAA,IND110037AAM,night,3,447.43379268831234,470.7082246001124,-24.34991225511328,0.0,-500.0,Carting,supported: both modes observed
