source_center,destination_center,route_type,time_bucket,observation_count,median_osrm_time_min,median_actual_movement_min,median_actual_elapsed_min,median_movement_delay_ratio,median_excess_min,breach_rate,chronic_delay
IND507123AAA,IND506314AAA,FTL,night,8,109.0,146.5,157.5,1.357754890081357,38.5,0.875,True
IND507159AAA,IND507002AAA,FTL,night,9,18.0,93.0,735.0,3.72,68.0,1.0,True
IND507159AAA,IND508206AAA,FTL,night,1,39.0,52.0,67.0,1.3333333333333333,13.0,1.0,False
IND507303AAA,IND507002AAA,FTL,afternoon,1,55.0,132.0,161.0,2.4,77.0,1.0,False
IND507303AAA,IND507002AAA,FTL,morning,10,55.0,140.5,413.5,2.5545454545454547,85.5,1.0,True
IND508001AAA,IND501359AAE,FTL,night,14,87.0,153.5,250.5,1.7543103448275863,66.0,1.0,True
IND508116AAA,IND508223AAA,FTL,night,1,59.0,90.0,96.0,1.5254237288135593,31.0,1.0,False
IND508116AAA,IND508277AAB,FTL,night,9,45.0,48.0,56.0,1.0681818181818181,3.0,0.0,False
IND508206AAA,IND507002AAA,FTL,night,2,28.0,54.5,779.5,1.9464285714285714,26.5,1.0,False
IND508206AAA,IND507159AAA,FTL,night,10,37.0,50.0,70.0,1.3513513513513513,13.0,0.9,True
IND508207AAB,IND521225AAB,FTL,morning,10,117.0,249.5,257.5,2.12346081413878,132.0,1.0,True
IND508213AAB,IND508001AAA,FTL,night,14,37.0,71.0,94.5,1.8441295546558705,32.5,1.0,True
IND508223AAA,IND500039AAC,FTL,morning,1,90.0,145.0,159.0,1.6111111111111112,55.0,1.0,False
IND508223AAA,IND500039AAC,FTL,night,10,89.0,161.0,177.0,1.8133937691521962,72.0,1.0,True
IND508248AAB,IND508377AAB,FTL,night,11,34.0,60.0,74.0,1.8125,26.0,1.0,True
IND508252AAB,IND508207AAB,FTL,morning,6,82.0,112.0,112.5,1.3634293270643552,30.0,1.0,True
IND508277AAB,IND508223AAA,FTL,night,7,25.0,34.0,40.0,1.3846153846153846,10.0,1.0,True
IND508377AAB,IND501359AAE,FTL,morning,1,117.0,248.0,366.0,2.1196581196581197,131.0,1.0,False
IND508377AAB,IND501359AAE,FTL,night,9,115.0,208.0,260.0,1.808695652173913,93.0,1.0,True
IND509001AAA,IND509203AAA,FTL,night,14,34.0,51.5,78.0,1.5147058823529411,17.5,1.0,True
IND509103AAB,IND509103AAC,FTL,night,1,17.0,33.0,65.0,1.9411764705882353,16.0,1.0,False
IND509103AAB,IND518002AAA,FTL,night,3,58.0,133.0,149.0,2.2542372881355934,74.0,1.0,False
IND509103AAC,IND518002AAA,FTL,night,5,59.0,123.0,157.0,2.0847457627118646,64.0,1.0,True
IND509124AAA,IND509103AAB,FTL,night,8,39.5,81.0,104.5,2.0477564102564103,41.5,1.0,True
IND509124AAA,IND518002AAA,FTL,night,1,45.0,190.0,407.0,4.222222222222222,145.0,1.0,False
IND509124AAA,IND584101AAA,FTL,evening,2,56.0,84.0,103.0,1.5,28.0,1.0,False
IND509203AAA,IND509301AAA,FTL,night,14,26.0,38.5,56.5,1.49,12.5,1.0,True
IND509216AAC,IND501359AAE,Carting,night,6,25.5,42.0,168.0,1.5854700854700856,15.5,1.0,True
IND509301AAA,IND501359AAE,FTL,night,13,49.0,90.0,192.0,1.836734693877551,41.0,1.0,True
IND509324AAA,IND508248AAB,FTL,evening,2,35.0,72.0,81.5,2.057142857142857,37.0,1.0,False
IND509324AAA,IND508248AAB,FTL,night,5,34.0,75.0,94.0,2.466666666666667,44.0,1.0,True
IND509358AAA,IND508248AAB,FTL,evening,5,59.0,127.0,155.0,2.189655172413793,69.0,1.0,True
IND509358AAA,IND509324AAA,FTL,evening,6,27.5,47.0,70.0,1.7089947089947088,19.5,1.0,True
IND509358AAA,IND509324AAA,FTL,night,1,28.0,36.0,52.0,1.2857142857142858,8.0,1.0,False
IND515004AAA,IND501359AAE,FTL,afternoon,13,244.0,419.0,489.0,1.7172131147540983,175.0,1.0,True
IND515004AAA,IND515401AAB,FTL,afternoon,1,38.0,67.0,167.0,1.763157894736842,29.0,1.0,False
IND515004AAA,IND515401AAB,FTL,evening,12,40.0,71.0,143.0,1.775,31.0,1.0,True
IND515004AAA,IND515671AAA,FTL,afternoon,1,32.0,308.0,311.0,9.625,276.0,1.0,False
IND515004AAA,IND515671AAA,FTL,evening,6,32.0,74.5,204.0,2.367439516129032,43.0,1.0,True
IND515004AAA,IND562132AAA,FTL,afternoon,1,180.0,308.0,379.0,1.711111111111111,128.0,1.0,False
IND515004AAA,IND562132AAA,FTL,morning,7,184.0,320.0,426.0,1.7391304347826086,136.0,1.0,True
IND515134AAA,IND515201AAA,Carting,evening,5,59.0,100.0,118.0,1.694915254237288,41.0,1.0,True
IND515134AAA,IND515201AAA,Carting,night,7,58.0,96.0,136.0,1.6271186440677967,37.0,1.0,True
IND515134AAA,IND515591AAA,FTL,evening,3,48.0,78.0,119.0,1.625,30.0,1.0,False
IND515134AAA,IND515591AAA,FTL,night,3,48.0,67.0,97.0,1.3673469387755102,18.0,1.0,False
IND515201AAA,IND515134AAA,Carting,night,3,61.0,98.0,140.0,1.6065573770491803,37.0,1.0,False
IND515201AAA,IND515301AAA,Carting,night,11,22.0,59.0,73.0,2.6818181818181817,37.0,1.0,True
IND515301AAA,IND561202AAB,Carting,night,12,17.0,29.5,40.0,1.7573529411764706,12.5,1.0,True
IND515401AAB,IND515801AAA,FTL,evening,12,22.0,53.0,69.5,2.4347826086956523,30.5,1.0,True
IND515401AAB,IND515801AAA,FTL,night,2,22.0,49.5,63.5,2.249482401656315,27.5,1.0,False
IND515591AAA,IND516269AAA,FTL,night,8,65.0,106.0,130.0,1.6307692307692307,41.0,1.0,True
IND515671AAA,IND515134AAA,FTL,evening,6,35.5,52.5,74.5,1.4797619047619048,17.0,1.0,True
IND515671AAA,IND515134AAA,FTL,night,1,36.0,48.0,62.0,1.3333333333333333,12.0,1.0,False
IND515671AAA,IND515591AAA,FTL,evening,1,60.0,156.0,182.0,2.6,96.0,1.0,False
IND515761AAA,IND515004AAA,FTL,night,14,53.0,93.5,174.5,1.7641509433962264,40.5,1.0,True
IND515801AAA,IND515761AAA,FTL,evening,1,96.0,200.0,219.0,2.0833333333333335,104.0,1.0,False
IND515801AAA,IND515865AAB,FTL,evening,6,87.5,151.5,184.5,1.7314524555903867,64.0,1.0,True
IND515801AAA,IND515865AAB,FTL,night,7,87.0,136.0,163.0,1.5632183908045978,49.0,1.0,True
IND515865AAB,IND515761AAA,FTL,night,13,33.0,55.0,63.0,1.696969696969697,23.0,1.0,True
IND516101AAA,IND516115AAA,Carting,morning,11,26.0,65.0,81.0,2.5238095238095237,39.0,1.0,True
IND516101AAA,IND516115AAA,Carting,night,1,26.0,58.0,81.0,2.230769230769231,32.0,1.0,False
IND516115AAA,IND517501AAB,Carting,morning,11,67.0,150.0,214.0,2.2388059701492535,83.0,1.0,True
IND516269AAA,IND516390AAA,FTL,night,9,76.0,121.0,134.0,1.5921052631578947,45.0,1.0,True
IND516390AAA,IND515004AAA,FTL,morning,5,84.0,173.0,185.0,2.0352941176470587,88.0,1.0,True
IND516390AAA,IND515004AAA,FTL,night,4,86.0,158.5,179.0,1.8334224598930482,72.0,1.0,False
IND517325AAA,IND517408AAA,FTL,morning,1,32.0,69.0,113.0,2.15625,37.0,1.0,False
IND517501AAB,IND517583AAA,Carting,night,13,26.0,56.0,77.0,2.1538461538461537,30.0,1.0,True
IND517501AAB,IND517644AAA,FTL,night,12,32.0,77.0,102.0,2.447619047619048,44.5,1.0,True
IND517583AAA,IND516101AAA,Carting,morning,1,47.0,110.0,126.0,2.3404255319148937,63.0,1.0,False
IND517583AAA,IND516101AAA,Carting,night,12,48.0,102.5,117.0,2.1490036231884058,55.0,1.0,True
IND517644AAA,IND524132AAA,FTL,morning,6,35.0,80.0,105.5,2.280952380952381,45.5,1.0,True
IND517644AAA,IND524132AAA,FTL,night,5,35.0,67.0,94.0,1.9142857142857144,32.0,1.0,True
IND518002AAA,IND501359AAE,FTL,morning,12,143.5,265.0,349.5,1.84375,121.5,1.0,True
IND518002AAA,IND509103AAB,FTL,morning,2,86.0,413.0,1173.5,4.802325581395349,327.0,1.0,False
IND518002AAA,IND509124AAA,FTL,evening,3,47.0,72.0,144.0,1.6,27.0,1.0,False
IND518002AAA,IND518401AAA,FTL,evening,7,31.0,60.0,191.0,1.935483870967742,29.0,1.0,True
IND518002AAA,IND518501AAA,FTL,evening,14,57.0,86.5,270.5,1.5080645161290323,29.5,1.0,True
IND518002AAA,IND562132AAA,FTL,afternoon,10,285.0,433.0,514.5,1.5235391588284029,149.0,1.0,True
IND518002AAA,IND584101AAA,FTL,evening,10,93.0,169.5,243.5,1.8128574696865707,76.0,1.0,True
IND518102AAA,IND518002AAA,FTL,night,10,132.0,258.0,326.5,1.9694656488549618,127.0,1.0,True
IND518124AAA,IND518002AAA,FTL,night,1,71.0,105.0,257.0,1.4788732394366197,34.0,1.0,False
IND518124AAA,IND518206AAA,FTL,night,6,21.0,33.0,43.5,1.65,13.0,1.0,True
IND518206AAA,IND518222AAA,FTL,night,3,45.0,57.0,86.0,1.2666666666666666,12.0,1.0,False
IND518222AAA,IND518002AAA,FTL,night,4,41.5,59.0,158.0,1.4815509693558475,19.0,0.75,False
IND518401AAA,IND518422AAB,FTL,evening,3,25.0,61.0,76.0,2.423076923076923,36.0,1.0,False
IND518401AAA,IND518422AAB,FTL,night,3,27.0,63.0,73.0,2.3333333333333335,36.0,1.0,False
IND518422AAB,IND518102AAA,FTL,night,10,77.0,154.5,171.0,2.019230769230769,78.0,1.0,True
IND518501AAA,IND518124AAA,FTL,evening,1,29.0,92.0,144.0,3.1724137931034484,63.0,1.0,False
IND518501AAA,IND518124AAA,FTL,night,10,27.5,73.5,96.0,2.6169950738916254,45.5,1.0,True
IND520011AAA,IND521185AAA,Carting,night,5,33.0,93.0,139.0,2.4545454545454546,60.0,1.0,True
IND521001AAA,IND521165AAA,FTL,night,1,26.0,47.0,88.0,1.8076923076923077,21.0,1.0,False
IND521001AAA,IND521225AAB,FTL,night,4,55.5,121.0,270.0,2.2223719676549862,66.5,1.0,False
IND521105AAA,IND521333AAA,FTL,night,4,44.0,107.5,122.5,2.4154040404040407,63.0,1.0,False
IND521105AAA,IND534001AAA,FTL,night,3,17.0,32.0,62.0,1.8235294117647058,14.0,1.0,False
IND521165AAA,IND521225AAB,FTL,night,1,30.0,279.0,298.0,9.3,249.0,1.0,False
IND521185AAA,IND520011AAA,Carting,night,1,29.0,50.0,72.0,1.7241379310344827,21.0,1.0,False
IND521185AAA,IND521225AAB,Carting,night,4,44.0,106.0,159.0,2.3782828282828286,61.5,1.0,False
IND521201AAA,IND521105AAA,FTL,night,2,22.0,39.5,51.0,1.7954545454545454,17.5,1.0,False
IND521225AAB,IND501359AAE,FTL,night,6,255.0,446.0,704.5,1.7490196078431373,191.0,1.0,True
IND521225AAB,IND507002AAA,FTL,afternoon,14,115.0,208.0,377.0,1.8008620689655173,92.5,1.0,True
IND521225AAB,IND521001AAA,FTL,evening,1,53.0,150.0,278.0,2.830188679245283,97.0,1.0,False
IND521225AAB,IND521165AAA,FTL,morning,1,29.0,219.0,1219.0,7.551724137931035,190.0,1.0,False
IND521225AAB,IND521185AAA,Carting,evening,1,44.0,90.0,420.0,2.0454545454545454,46.0,1.0,False
IND521225AAB,IND521201AAA,FTL,evening,15,53.0,85.0,245.0,1.6226415094339623,33.0,1.0,True
IND521225AAB,IND521301AAA,FTL,evening,13,45.0,84.0,224.0,1.8666666666666667,39.0,1.0,True
IND521301AAA,IND521001AAA,FTL,evening,4,25.0,48.5,75.0,1.94,23.5,1.0,False
IND521301AAA,IND521001AAA,FTL,night,9,25.0,47.0,64.0,1.84,21.0,1.0,True
IND521333AAA,IND521225AAB,FTL,night,12,68.0,175.5,427.5,2.5879299156391955,108.0,1.0,True
IND522647AAA,IND523201AAA,FTL,night,13,50.0,79.0,117.0,1.58,29.0,1.0,True
IND523002AAA,IND523105AAA,FTL,afternoon,1,42.0,201.0,600.0,4.785714285714286,159.0,1.0,False
IND523002AAA,IND523226AAA,FTL,afternoon,1,18.0,49.0,427.0,2.7222222222222223,31.0,1.0,False
IND523002AAA,IND523226AAA,FTL,evening,3,19.0,32.0,83.0,1.631578947368421,13.0,1.0,False
IND523002AAA,IND523230AAA,FTL,afternoon,9,70.0,116.0,496.0,1.681159420289855,47.0,1.0,True
IND523002AAA,IND523230AAA,FTL,evening,5,69.0,111.0,144.0,1.608695652173913,42.0,1.0,True
IND523002AAA,IND523316AAB,FTL,afternoon,1,80.0,178.0,614.0,2.225,98.0,1.0,False
IND523002AAA,IND600056AAB,FTL,morning,11,253.0,438.0,502.0,1.7312252964426877,185.0,1.0,True
IND523105AAA,IND524201AAA,FTL,night,12,42.5,53.0,69.0,1.2956349206349207,11.0,0.8333333333333334,True
IND523201AAA,IND523002AAA,FTL,night,1,32.0,234.0,265.0,7.3125,202.0,1.0,False
IND523226AAA,IND523316AAB,FTL,evening,6,60.0,114.0,130.0,1.9660714285714285,56.0,1.0,True
IND523230AAA,IND523105AAA,FTL,evening,4,45.0,75.5,76.5,1.6698067632850242,30.5,1.0,False
IND523230AAA,IND523105AAA,FTL,night,8,44.5,63.0,67.0,1.412419594260267,18.5,1.0,True
IND523316AAB,IND522647AAA,FTL,night,7,55.0,91.0,112.0,1.6545454545454545,36.0,1.0,True
IND524003AAA,IND501359AAE,FTL,night,14,361.5,611.5,658.5,1.6933701657458564,250.5,1.0,True
IND524101AAB,IND517501AAB,FTL,morning,13,75.0,162.0,189.0,2.1315789473684212,86.0,1.0,True
IND524132AAA,IND524101AAB,FTL,morning,11,36.0,58.0,80.0,1.6571428571428573,23.0,1.0,True
IND524201AAA,IND523002AAA,FTL,night,12,67.5,77.0,421.0,1.1666666666666667,11.5,0.3333333333333333,False
IND530012AAA,IND501359AAE,FTL,afternoon,1,434.0,862.0,894.0,1.9861751152073732,428.0,1.0,False
IND530012AAA,IND501359AAE,FTL,evening,8,432.5,898.0,958.0,2.0740965943942182,465.0,1.0,True
IND530012AAA,IND501359AAE,FTL,night,1,432.0,852.0,964.0,1.9722222222222223,420.0,1.0,False
IND530012AAA,IND530043AAA,Carting,night,10,18.0,54.5,95.0,2.9879227053140096,36.5,1.0,True
IND530012AAA,IND531001AAA,Carting,night,1,22.0,46.0,77.0,2.090909090909091,24.0,1.0,False
IND530012AAA,IND531162AAA,Carting,night,6,16.0,28.0,78.0,1.75,12.0,1.0,True
IND530012AAA,IND532001AAB,Carting,evening,15,82.0,142.0,207.0,1.7375,60.0,1.0,True
IND530012AAA,IND533106AAA,FTL,evening,2,133.0,226.0,311.0,1.699248120300752,93.0,1.0,False
IND530012AAA,IND535001AAA,Carting,morning,1,54.0,175.0,207.0,3.240740740740741,121.0,1.0,False
IND530012AAA,IND751002AAB,FTL,evening,2,317.5,505.0,537.0,1.5906295260202765,187.5,1.0,False
IND530012AAA,IND751002AAB,FTL,night,1,319.0,504.0,537.0,1.5799373040752351,185.0,1.0,False
IND530012AAA,IND764001AAC,Carting,evening,3,167.0,472.0,545.0,2.8263473053892216,305.0,1.0,False
IND530012AAA,IND764020AAC,Carting,evening,1,152.0,648.0,718.0,4.2631578947368425,496.0,1.0,False
IND530012AAC,IND501359AAE,FTL,night,1,435.0,979.0,1072.0,2.250574712643678,544.0,1.0,False
IND530012AAC,IND533106AAA,FTL,evening,2,133.5,240.0,280.5,1.7979463584333968,106.5,1.0,False
IND530012AAC,IND533106AAA,FTL,night,2,133.0,251.5,262.5,1.893891402714932,118.5,1.0,False
IND530018AAA,IND531162AAA,Carting,night,1,8.0,35.0,231.0,4.375,27.0,1.0,False
IND530026AAA,IND531036AAA,Carting,night,4,32.0,90.5,117.5,2.828125,58.5,1.0,False
IND530043AAA,IND530012AAA,Carting,morning,1,21.0,125.0,170.0,5.9523809523809526,104.0,1.0,False
IND530043AAA,IND531163AAA,Carting,night,9,23.0,38.0,58.0,1.6521739130434783,15.0,1.0,True
IND531001AAA,IND530012AAA,Carting,morning,1,22.0,190.0,205.0,8.636363636363637,168.0,1.0,False
IND531001AAA,IND531116AAA,Carting,night,1,36.0,59.0,95.0,1.6388888888888888,23.0,1.0,False
IND531036AAA,IND530012AAA,Carting,morning,1,38.0,88.0,131.0,2.3157894736842106,50.0,1.0,False
IND531036AAA,IND530012AAA,Carting,night,3,37.0,89.0,110.0,2.4054054054054053,52.0,1.0,False
IND531116AAA,IND531001AAA,Carting,night,1,43.0,66.0,94.0,1.5348837209302326,23.0,1.0,False
IND531163AAA,IND535001AAA,Carting,night,9,21.0,48.0,57.0,2.3,26.0,1.0,True
IND532001AAB,IND530012AAA,Carting,night,15,84.0,178.0,449.0,2.119047619047619,94.0,1.0,True
IND532001AAB,IND532127AAA,FTL,night,14,30.0,56.5,84.0,1.8833333333333333,26.5,1.0,True
IND532001AAB,IND532201AAA,FTL,night,1,41.0,105.0,135.0,2.5609756097560976,64.0,1.0,False
IND532001AAB,IND532421AAA,FTL,night,13,19.0,56.0,72.0,3.0,36.0,1.0,True
IND532127AAA,IND535591AAA,FTL,morning,1,43.0,72.0,87.0,1.6744186046511629,29.0,1.0,False
IND532127AAA,IND535591AAA,FTL,night,13,43.0,70.0,87.0,1.6666666666666667,28.0,1.0,True
IND532201AAA,IND532222AAA,FTL,morning,2,24.5,40.0,61.0,1.6333333333333333,15.5,1.0,False
IND532201AAA,IND532222AAA,FTL,night,12,24.5,43.0,71.5,1.755,18.0,1.0,True
IND532222AAA,IND532001AAB,FTL,morning,1,89.0,199.0,257.0,2.235955056179775,110.0,1.0,False
IND532222AAA,IND761200AAA,FTL,morning,7,79.0,132.0,158.0,1.6708860759493671,53.0,0.7142857142857143,True
IND532421AAA,IND532201AAA,FTL,morning,1,20.0,64.0,65.0,3.2,44.0,1.0,False
IND532421AAA,IND532201AAA,FTL,night,12,20.0,41.5,48.0,2.0,21.0,1.0,True
IND532440AAA,IND532001AAB,FTL,afternoon,1,35.0,62.0,71.0,1.7714285714285714,27.0,1.0,False
IND532440AAA,IND532001AAB,FTL,morning,10,37.0,56.5,70.5,1.5270270270270272,19.5,1.0,True
IND533003AAA,IND533106AAA,FTL,night,2,49.5,119.0,281.0,2.406938775510204,69.5,1.0,False
IND533003AAA,IND533401AAA,FTL,evening,1,49.0,91.0,140.0,1.8571428571428572,42.0,1.0,False
IND533003AAA,IND533401AAA,FTL,night,11,48.0,98.0,161.0,2.0851063829787235,51.0,1.0,True
IND533106AAA,IND501359AAE,FTL,morning,1,298.0,631.0,710.0,2.11744966442953,333.0,1.0,False
IND533106AAA,IND501359AAE,FTL,night,7,298.0,655.0,806.0,2.2053872053872055,358.0,1.0,True
IND533106AAA,IND530012AAA,FTL,afternoon,11,134.0,235.0,301.0,1.7651515151515151,101.0,1.0,True
IND533106AAA,IND533003AAA,FTL,evening,2,56.0,220.5,254.5,3.9569875279820916,164.5,1.0,False
IND533106AAA,IND533201AAA,FTL,evening,1,87.0,235.0,326.0,2.7011494252873565,148.0,1.0,False
IND533106AAA,IND533242AAA,FTL,evening,3,76.0,211.0,280.0,2.74025974025974,134.0,1.0,False
IND533106AAA,IND533262AAA,FTL,evening,3,47.0,101.0,116.0,2.1041666666666665,53.0,1.0,False
IND533106AAA,IND533308AAB,FTL,evening,7,29.0,98.0,194.0,3.0,67.0,1.0,True
IND533106AAA,IND534260AAC,FTL,evening,3,59.0,206.0,306.0,3.433333333333333,146.0,1.0,False
IND533201AAA,IND533242AAA,FTL,night,2,14.5,34.5,51.5,2.373809523809524,20.0,1.0,False
IND533201AAA,IND533262AAA,FTL,night,6,39.0,75.5,116.0,1.9612010796221322,37.0,1.0,True
IND533242AAA,IND533201AAA,FTL,night,2,14.5,32.5,52.0,2.2476190476190476,18.0,1.0,False
IND533262AAA,IND533106AAA,FTL,morning,1,46.0,85.0,136.0,1.8478260869565217,39.0,1.0,False
IND533262AAA,IND533106AAA,FTL,night,4,47.0,83.0,124.5,1.7659574468085106,36.0,1.0,False
IND533262AAA,IND533201AAA,FTL,evening,1,40.0,73.0,86.0,1.825,33.0,1.0,False
IND533262AAA,IND533201AAA,FTL,night,1,39.0,84.0,121.0,2.1538461538461537,45.0,1.0,False
IND533308AAB,IND533003AAA,FTL,evening,8,41.5,64.0,109.0,1.542973286875726,22.5,1.0,True
IND533308AAB,IND533106AAA,FTL,morning,1,27.0,53.0,65.0,1.962962962962963,26.0,1.0,False
IND533401AAA,IND533106AAA,FTL,night,11,69.0,160.0,203.0,2.2739726027397262,91.0,1.0,True
IND533401AAA,IND533308AAB,FTL,night,1,83.0,224.0,261.0,2.6987951807228914,141.0,1.0,False
IND534001AAA,IND521333AAA,FTL,night,10,26.0,46.5,67.5,1.8076923076923077,21.0,1.0,True
IND534260AAC,IND533106AAA,FTL,night,2,57.5,140.5,178.0,2.440829297820823,83.0,1.0,False
IND535001AAA,IND530012AAA,Carting,morning,1,57.0,164.0,215.0,2.8771929824561404,107.0,1.0,False
IND535001AAA,IND530012AAA,Carting,night,5,58.0,190.0,282.0,3.4237288135593222,135.0,1.0,True
IND535501AAB,IND532001AAB,FTL,morning,1,81.0,158.0,178.0,1.9506172839506173,77.0,1.0,False
IND535501AAB,IND532440AAA,FTL,morning,11,42.0,63.0,91.0,1.5,21.0,1.0,True
IND535558AAA,IND535501AAB,FTL,morning,12,23.0,36.0,62.0,1.565217391304348,13.0,1.0,True
IND535558AAA,IND535501AAB,FTL,night,1,21.0,34.0,60.0,1.619047619047619,13.0,1.0,False
IND535591AAA,IND535558AAA,FTL,night,3,16.0,33.0,49.0,2.1333333333333333,17.0,1.0,False
IND560002AAA,IND560099AAB,Carting,afternoon,1,19.0,26.0,185.0,1.368421052631579,7.0,1.0,False
IND560002AAA,IND560099AAB,Carting,evening,2,30.0,63.5,146.0,2.0921052631578947,33.5,1.0,False
IND560002AAA,IND560099AAB,Carting,morning,6,21.5,61.5,121.5,2.921195652173913,41.5,1.0,True
IND560002AAA,IND560099AAB,Carting,night,5,23.0,58.0,89.0,2.625,34.0,1.0,True
IND560002AAA,IND562132AAA,Carting,afternoon,6,34.5,52.0,96.5,1.44896331738437,15.5,1.0,True
IND560002AAA,IND562132AAA,Carting,evening,1,36.0,35.0,91.0,0.9722222222222222,0.0,0.0,False
IND560002AAA,IND562132AAA,Carting,morning,8,33.5,80.0,112.5,2.587251828631139,49.0,1.0,True
IND560027AAA,IND560099AAA,Carting,afternoon,1,18.0,62.0,188.0,3.4444444444444446,44.0,1.0,False
IND560027AAA,IND560099AAA,Carting,evening,1,25.0,45.0,97.0,1.8,20.0,1.0,False
IND560043AAC,IND560064AAA,Carting,evening,6,18.0,27.5,84.0,1.501547987616099,9.0,1.0,True
IND560043AAC,IND560064AAA,Carting,morning,14,18.0,32.0,45.5,1.75,13.5,1.0,True
IND560043AAC,IND560064AAA,Carting,night,7,18.0,25.0,54.0,1.411764705882353,7.0,1.0,True
IND560043AAC,IND560099AAB,Carting,evening,7,34.0,40.0,68.0,1.2352941176470589,8.0,0.5714285714285714,True
IND560043AAC,IND560099AAB,Carting,morning,10,34.0,80.5,120.0,2.3675324675324676,46.5,1.0,True
IND560043AAC,IND562132AAA,Carting,afternoon,4,40.5,84.0,131.5,2.051190476190476,43.0,1.0,False
IND560043AAC,IND562132AAA,Carting,evening,1,41.0,200.0,229.0,4.878048780487805,159.0,1.0,False
IND560043AAC,IND562132AAA,Carting,morning,7,40.0,71.0,133.0,1.7317073170731707,30.0,1.0,True
IND560048AAB,IND560099AAB,Carting,evening,10,33.5,38.5,67.0,1.1901340996168583,6.0,0.5,False
IND560048AAB,IND560099AAB,Carting,morning,6,33.5,103.5,157.5,3.06989247311828,70.0,1.0,True
IND560048AAB,IND560099AAB,Carting,night,3,31.0,67.0,99.0,2.193548387096774,37.0,0.6666666666666666,False
IND560048AAB,IND562132AAA,Carting,afternoon,3,46.0,67.0,112.0,1.3958333333333333,19.0,1.0,False
IND560048AAB,IND562132AAA,Carting,evening,2,46.5,143.5,343.5,3.0691489361702127,97.0,1.0,False
IND560048AAB,IND562132AAA,Carting,morning,4,46.0,123.0,196.5,2.893041978148361,81.0,1.0,False
IND560048AAB,IND562132AAA,Carting,night,2,45.5,97.0,211.5,2.1280193236714977,51.5,1.0,False
IND560058AAB,IND560060AAB,Carting,afternoon,1,16.0,21.0,67.0,1.3125,5.0,1.0,False
IND560058AAB,IND560060AAB,Carting,evening,16,17.0,20.0,43.0,1.188235294117647,3.0,0.4375,False
IND560058AAB,IND560060AAB,Carting,night,15,17.0,27.0,44.0,1.588235294117647,10.0,1.0,True
IND560058AAB,IND560099AAB,Carting,evening,6,39.0,46.0,132.0,1.2685758513931888,9.5,0.5,True
IND560058AAB,IND560099AAB,Carting,morning,9,37.0,71.0,95.0,1.868421052631579,33.0,1.0,True
IND560058AAB,IND562132AAA,Carting,afternoon,5,20.0,34.0,87.0,1.5454545454545454,12.0,1.0,True
IND560058AAB,IND562132AAA,Carting,morning,2,17.0,31.0,108.5,1.8636363636363638,14.0,1.0,False
IND560058AAB,IND562132AAA,Carting,night,2,17.0,28.0,64.0,1.6421052631578947,11.0,1.0,False
IND560058AAD,IND562132AAA,Carting,afternoon,12,23.0,47.5,318.5,2.159090909090909,25.5,0.9166666666666666,True
IND560058AAD,IND562132AAA,Carting,morning,11,22.0,32.0,114.0,1.4782608695652173,11.0,1.0,True
IND560058AAD,IND562132AAA,Carting,night,4,24.0,95.0,294.5,4.142857142857142,72.0,1.0,False
IND560060AAB,IND560099AAB,Carting,evening,1,30.0,46.0,68.0,1.5333333333333334,16.0,1.0,False
IND560060AAB,IND560099AAB,Carting,morning,8,33.0,43.5,60.5,1.296875,10.0,0.625,True
IND560060AAB,IND562132AAA,Carting,afternoon,5,30.0,48.0,100.0,1.6206896551724137,18.0,1.0,True
IND560060AAB,IND562132AAA,Carting,morning,3,30.0,42.0,64.0,1.4482758620689655,13.0,0.6666666666666666,False
IND560060AAB,IND562132AAA,Carting,night,8,30.0,52.5,92.0,1.75,22.5,1.0,True
IND560064AAD,IND560043AAC,Carting,afternoon,1,16.0,42.0,297.0,2.625,26.0,1.0,False
IND560064AAD,IND560043AAC,Carting,morning,13,15.0,36.0,67.0,2.3125,22.0,1.0,True
IND560064AAD,IND560043AAC,Carting,night,14,15.0,39.0,121.5,2.6,24.0,1.0,True
IND560067AAC,IND562114AAA,Carting,morning,7,10.0,27.0,48.0,2.7777777777777777,16.0,1.0,True
IND560067AAC,IND562114AAA,Carting,night,10,10.0,26.5,70.0,2.833333333333333,16.5,1.0,True
IND560077AAA,IND560099AAB,Carting,night,1,44.0,152.0,266.0,3.4545454545454546,108.0,1.0,False
IND560078AAC,IND560099AAB,Carting,afternoon,4,25.5,64.5,85.5,2.6735714285714285,40.5,1.0,False
IND560078AAC,IND560099AAB,Carting,evening,3,26.0,93.0,126.0,3.576923076923077,67.0,1.0,False
IND560078AAC,IND560099AAB,Carting,morning,3,19.0,81.0,162.0,3.857142857142857,60.0,1.0,False
IND560078AAC,IND560099AAB,Carting,night,4,23.5,68.0,105.5,3.06280193236715,44.5,1.0,False
