data,trip_uuid,source_center,destination_center,od_start_time,trip_creation_time,route_schedule_uuid,route_type,source_name,destination_name,od_end_time,actual_elapsed_min,actual_distance_km,actual_movement_min,osrm_time_min,osrm_distance_km,checkpoint_count,minimum_segment_actual_min,dwell_time_min,movement_delay_ratio,elapsed_delay_ratio,movement_excess_min,departure_hour,departure_weekday,is_weekend,time_bucket,has_negative_segment,is_model_eligible
training,trip-153786464676087113,IND395023AAA,IND394221AAA,2018-09-25 08:37:26.761139,2018-09-25 08:37:26.761139,thanos::sroute:afb04bf4-7734-4526-8d66-63ed50bef88b,Carting,Surat_HUB (Gujarat),Surat_Pandesra_Gateway (Gujarat),2018-09-25 22:03:47.741359,806.0,9.68546160998063,104.0,17.0,18.1499,1,104.0,702.0,6.117647058823529,47.411764705882355,87.0,8,1,0,morning,0,True
training,trip-153786470842785988,IND400072AAD,IND421302AAG,2018-09-25 08:38:28.428124,2018-09-25 08:38:28.428124,thanos::sroute:8e6cd941-adb5-4f66-b44f-84938f5fca03,Carting,Mumbai_Chndivli_PC (Maharashtra),Bhiwandi_Mankoli_HB (Maharashtra),2018-09-25 12:08:27.476746,209.0,19.52133141547673,45.0,18.0,23.8533,3,2.0,164.0,2.5,11.61111111111111,27.0,8,1,0,morning,0,True
training,trip-153786477938212608,IND000000ACB,IND160002AAC,2018-09-25 08:39:39.382428,2018-09-25 08:39:39.382428,thanos::sroute:d9a400c3-d12c-4a54-af3d-628ca7594783,FTL,Gurgaon_Bilaspur_HB (Haryana),Chandigarh_Mehmdpur_H (Punjab),2018-09-26 00:25:28.047753,945.0,236.7695494193853,447.0,211.0,279.9443,11,25.0,498.0,2.118483412322275,4.478672985781991,236.0,8,1,0,morning,0,True
training,trip-153786558437756691,IND302014AAA,IND305001AAC,2018-09-25 08:53:04.377810,2018-09-25 08:53:04.377810,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,Jaipur_Hub (Rajasthan),Ajmer_FoySGRRD_I (Rajasthan),2018-09-25 16:37:20.428705,464.0,125.69834504850613,267.0,106.0,143.0736,6,12.0,197.0,2.518867924528302,4.377358490566038,161.0,8,1,0,morning,0,True
training,trip-153786558437756691,IND305001AAC,IND306401AAB,2018-09-25 16:37:20.428705,2018-09-25 08:53:04.377810,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,Ajmer_FoySGRRD_I (Rajasthan),Pali_Nayagaon_I (Rajasthan),2018-09-25 21:31:00.741991,293.0,147.7367476679677,241.0,121.0,165.00879999999998,7,27.0,52.0,1.9917355371900827,2.4214876033057853,120.0,16,1,0,afternoon,0,True
training,trip-153786558437756691,IND306401AAB,IND342005AAD,2018-09-25 21:31:00.741991,2018-09-25 08:53:04.377810,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,Pali_Nayagaon_I (Rajasthan),Jodhpur_Basni_I (Rajasthan),2018-09-26 00:21:56.684666,170.0,61.25988121848766,147.0,54.0,69.9043,3,32.0,23.0,2.7222222222222223,3.1481481481481484,93.0,21,1,0,evening,0,True
training,trip-153786558437756691,IND342005AAD,IND342601AAA,2018-09-26 00:21:56.684666,2018-09-25 08:53:04.377810,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,Jodhpur_Basni_I (Rajasthan),Piparcity_BsstdDPP_D (Rajasthan),2018-09-26 05:04:49.254901,282.0,56.150112224727934,146.0,51.0,61.5216,3,36.0,136.0,2.8627450980392157,5.529411764705882,95.0,0,2,0,night,0,True
training,trip-153786558437756691,IND342601AAA,IND342902A1B,2018-09-26 05:04:49.254901,2018-09-25 08:53:04.377810,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,Piparcity_BsstdDPP_D (Rajasthan),,2018-09-26 06:58:08.054001,113.0,34.65770882100574,110.0,43.0,41.5361,2,52.0,3.0,2.558139534883721,2.627906976744186,67.0,5,2,0,night,0,True
training,trip-153786558437756691,IND342902A1B,IND302014AAA,2018-09-26 06:58:08.054001,2018-09-25 08:53:04.377810,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,,Jaipur_Hub (Rajasthan),2018-09-26 15:54:14.280942,536.0,208.029245999282,412.0,185.0,244.084,10,20.0,124.0,2.227027027027027,2.8972972972972975,227.0,6,2,0,morning,0,True
training,trip-153786579893071545,IND131021AAA,IND131028AAA,2018-09-25 08:56:38.930974,2018-09-25 08:56:38.930974,thanos::sroute:2d38f86c-9e81-44c3-88ff-f2c6ac3358d2,Carting,Sonipat_AmzonDev_V (Haryana),Sonipat_Kundli_P (Haryana),2018-09-25 09:47:21.314700,50.0,11.15678135663451,13.0,8.0,11.1769,2,3.0,37.0,1.625,6.25,5.0,8,1,0,morning,0,True
training,trip-153786582903932459,IND160002AAC,IND000000ACB,2018-09-25 08:57:09.039720,2018-09-25 08:57:09.039720,thanos::sroute:e2f5faaa-455a-494b-a501-549c3e3081ec,FTL,Chandigarh_Mehmdpur_H (Punjab),Gurgaon_Bilaspur_HB (Haryana),2018-09-25 22:28:48.521612,811.0,236.5508657044312,389.0,211.0,279.5536,11,23.0,422.0,1.8436018957345972,3.843601895734597,178.0,8,1,0,morning,0,True
training,trip-153786582903932459,IND000000ACB,IND421302AAG,2018-09-25 22:28:48.521612,2018-09-25 08:57:09.039720,thanos::sroute:e2f5faaa-455a-494b-a501-549c3e3081ec,FTL,Gurgaon_Bilaspur_HB (Haryana),Bhiwandi_Mankoli_HB (Maharashtra),2018-09-27 08:48:21.108659,2059.0,1078.158348158058,1864.0,962.0,1322.2336,49,21.0,195.0,1.9376299376299377,2.14033264033264,902.0,22,1,0,evening,0,True
training,trip-153786632303881497,IND400072AAB,IND421302AAG,2018-09-25 09:05:23.039065,2018-09-25 09:05:23.039065,thanos::sroute:6d3a5b56-1723-4b19-a9ed-fd7d16fb889b,Carting,Mumbai Hub (Maharashtra),Bhiwandi_Mankoli_HB (Maharashtra),2018-09-25 11:51:07.343018,165.0,21.46229028011338,79.0,24.0,27.8775,3,11.0,86.0,3.2916666666666665,6.875,55.0,9,1,0,morning,0,True
training,trip-153786649104589990,IND131028AAB,IND000000ACB,2018-09-25 09:08:11.046157,2018-09-25 09:08:11.046157,thanos::sroute:6a74dc96-d3ef-4697-9ae8-8eab11cea36d,Carting,Sonipat_Kundli_H (Haryana),Gurgaon_Bilaspur_HB (Haryana),2018-09-25 13:48:07.805977,279.0,72.13516046723548,174.0,98.0,122.355,9,9.0,105.0,1.7755102040816326,2.8469387755102042,76.0,9,1,0,morning,0,True
training,trip-153786651355783003,IND562132AAA,IND560058AAD,2018-09-25 09:08:33.558071,2018-09-25 09:08:33.558071,thanos::sroute:1c54d04c-24d8-4975-b53f-259dc1aa20a1,Carting,Bangalore_Nelmngla_H (Karnataka),Bengaluru_Peenya_L (Karnataka),2018-09-25 14:26:21.813267,317.0,10.77644089273635,34.0,21.0,16.3307,2,0.0,283.0,1.619047619047619,15.095238095238095,13.0,9,1,0,morning,0,True
training,trip-153786657864612049,IND562132AAA,IND560083AAB,2018-09-25 09:09:38.646358,2018-09-25 09:09:38.646358,thanos::sroute:34b3abb5-f538-4f43-bbeb-5b12c1ac349d,Carting,Bangalore_Nelmngla_H (Karnataka),Bengaluru_Bnnrghta_L (Karnataka),2018-09-25 13:37:43.164716,268.0,30.378040392448405,209.0,37.0,40.051,4,10.0,59.0,5.648648648648648,7.243243243243243,172.0,9,1,0,morning,0,True
training,trip-153786670886446787,IND000000ACB,IND131028AAB,2018-09-25 09:11:48.864717,2018-09-25 09:11:48.864717,thanos::sroute:10001c4b-edad-47e1-9c5b-caca93ba3a1f,Carting,Gurgaon_Bilaspur_HB (Haryana),Sonipat_Kundli_H (Haryana),2018-09-25 15:10:46.751843,358.0,69.90303979726632,213.0,100.0,105.8603,8,8.0,145.0,2.13,3.58,113.0,9,1,0,morning,0,True
training,trip-153786681356588939,IND600032AAB,IND600056AAB,2018-09-25 09:13:33.566162,2018-09-25 09:13:33.566162,thanos::sroute:71de6ec3-df9f-4ee4-a729-439773d6f83d,Carting,Chennai_Hub (Tamil Nadu),MAA_Poonamallee_HB (Tamil Nadu),2018-09-25 11:45:16.247917,151.0,31.43750504668565,113.0,32.0,36.4063,4,7.0,38.0,3.53125,4.71875,81.0,9,1,0,morning,0,True
training,trip-153786683818009601,IND562132AAA,IND560058AAB,2018-09-25 09:13:58.180500,2018-09-25 09:13:58.180500,thanos::sroute:62672970-382d-493d-b73c-409cbe311ca0,Carting,Bangalore_Nelmngla_H (Karnataka),Bengaluru_Peenya_IP (Karnataka),2018-09-25 10:05:12.809159,51.0,11.278477019442382,25.0,14.0,12.4166,2,8.0,26.0,1.7857142857142858,3.642857142857143,11.0,9,1,0,morning,0,True
training,trip-153786703716362179,IND131028AAB,IND244235AAA,2018-09-25 09:17:17.163878,2018-09-25 09:17:17.163878,thanos::sroute:b706fa4a-7a0b-4557-a84d-407489affab2,FTL,Sonipat_Kundli_H (Haryana),Gajraula_JawaharN_D (Uttar Pradesh),2018-09-25 14:57:33.510766,340.0,111.68469965933852,180.0,122.0,154.20329999999998,6,10.0,160.0,1.4754098360655739,2.7868852459016393,58.0,9,1,0,morning,0,True
training,trip-153786703716362179,IND244235AAA,IND244901AAB,2018-09-25 14:57:33.510766,2018-09-25 09:17:17.163878,thanos::sroute:b706fa4a-7a0b-4557-a84d-407489affab2,FTL,Gajraula_JawaharN_D (Uttar Pradesh),Rampur_RoshnBgh_I (Uttar Pradesh),2018-09-25 17:40:24.118095,162.0,73.75330612635142,90.0,103.0,105.6098,4,14.0,72.0,0.8737864077669902,1.5728155339805825,0.0,14,1,0,afternoon,0,True
training,trip-153786703716362179,IND244901AAB,IND244221AAA,2018-09-25 17:40:24.118095,2018-09-25 09:17:17.163878,thanos::sroute:b706fa4a-7a0b-4557-a84d-407489affab2,FTL,Rampur_RoshnBgh_I (Uttar Pradesh),Amroha_SamitiRd_D (Uttar Pradesh),2018-09-26 01:33:36.869692,473.0,55.80714085204037,89.0,99.0,89.5919,3,16.0,384.0,0.898989898989899,4.777777777777778,0.0,17,1,0,afternoon,0,True
training,trip-153786703716362179,IND244221AAA,IND131028AAB,2018-09-26 01:33:36.869692,2018-09-25 09:17:17.163878,thanos::sroute:b706fa4a-7a0b-4557-a84d-407489affab2,FTL,Amroha_SamitiRd_D (Uttar Pradesh),Sonipat_Kundli_H (Haryana),2018-09-26 06:13:00.530414,279.0,130.451543466573,214.0,127.0,163.7043,6,22.0,65.0,1.68503937007874,2.1968503937007875,87.0,1,2,0,night,0,True
training,trip-153786712501643905,IND000000ACB,IND282002AAD,2018-09-25 09:18:45.016913,2018-09-25 09:18:45.016913,thanos::sroute:cbef3b6a-79ea-4d5e-a215-b558a7097bfa,FTL,Gurgaon_Bilaspur_HB (Haryana),,2018-09-25 16:20:44.535746,421.0,160.01224712212135,282.0,136.0,183.1645,8,16.0,139.0,2.073529411764706,3.0955882352941178,146.0,9,1,0,morning,0,True
training,trip-153786712501643905,IND282002AAD,IND474003AAA,2018-09-25 16:20:44.535746,2018-09-25 09:18:45.016913,thanos::sroute:cbef3b6a-79ea-4d5e-a215-b558a7097bfa,FTL,,Gwalior_HrihrNgr_I (Madhya Pradesh),2018-09-25 21:48:34.841192,327.0,110.66595867763016,208.0,123.0,131.4784,6,23.0,119.0,1.6910569105691058,2.658536585365854,85.0,16,1,0,afternoon,0,True
training,trip-153786714837117258,IND501359AAE,IND518002AAA,2018-09-25 09:19:08.371417,2018-09-25 09:19:08.371417,thanos::sroute:f6912dfd-a9cf-4ea7-a7ce-1403d4a419b4,FTL,Hyderabad_Shamshbd_H (Telangana),Kurnool_AbbasNgr_I (Andhra Pradesh),2018-09-25 16:48:22.565455,449.0,161.910835234722,232.0,136.0,191.0516,8,14.0,217.0,1.7058823529411764,3.301470588235294,96.0,9,1,0,morning,0,True
training,trip-153786714837117258,IND518002AAA,IND562132AAA,2018-09-25 16:48:22.565455,2018-09-25 09:19:08.371417,thanos::sroute:f6912dfd-a9cf-4ea7-a7ce-1403d4a419b4,FTL,Kurnool_AbbasNgr_I (Andhra Pradesh),Bangalore_Nelmngla_H (Karnataka),2018-09-26 00:37:59.540896,469.0,310.52460179131555,441.0,287.0,349.6147,15,0.0,28.0,1.5365853658536586,1.6341463414634145,154.0,16,1,0,afternoon,0,True
training,trip-153786715328521197,IND176310AAA,IND145001AAA,2018-09-25 16:02:26.435833,2018-09-25 09:19:13.285455,thanos::sroute:a75ba97b-f96e-4741-b6ba-6f45b51797fd,FTL,Chamba_Bangotu_D (Himachal Pradesh),Pathankot_DC (Punjab),2018-09-26 05:50:02.620849,827.0,52.482711949049694,805.0,172.0,124.177,3,52.0,22.0,4.680232558139535,4.808139534883721,633.0,16,1,0,afternoon,0,True
training,trip-153786745951572975,IND121001AAA,IND121004AAB,2018-09-25 09:24:19.516107,2018-09-25 09:24:19.516107,thanos::sroute:f282e81f-e1a7-4dce-840c-001ecd35199f,Carting,Faridabad (Haryana),FBD_Balabhgarh_DPC (Haryana),2018-09-25 10:00:41.835829,36.0,10.369302745885738,22.0,12.0,12.5043,2,0.0,14.0,1.8333333333333333,3.0,10.0,9,1,0,morning,0,True
training,trip-153786801991469559,IND610001AAA,IND614715AAA,2018-09-25 09:33:39.914944,2018-09-25 09:33:39.914944,thanos::sroute:c75d1203-985d-4add-be9c-d4e37072c5d3,Carting,Thiruvarur_Bypasrd_D (Tamil Nadu),Thirthurpondi_Madaprum_D (Tamil Nadu),2018-09-25 10:35:11.413318,61.0,23.777086422752937,59.0,26.0,28.9013,3,15.0,2.0,2.269230769230769,2.3461538461538463,33.0,9,1,0,morning,0,True
training,trip-153786801991469559,IND614715AAA,IND614809AAA,2018-09-25 10:35:11.413318,2018-09-25 09:33:39.914944,thanos::sroute:c75d1203-985d-4add-be9c-d4e37072c5d3,Carting,Thirthurpondi_Madaprum_D (Tamil Nadu),Pushpavanam_Thmpulam_D (Tamil Nadu),2018-09-25 11:48:43.626413,73.0,24.13460446803317,59.0,38.0,32.7627,3,13.0,14.0,1.5526315789473684,1.9210526315789473,21.0,10,1,0,morning,0,True
training,trip-153786801991469559,IND614809AAA,IND610001AAA,2018-09-25 11:48:43.626413,2018-09-25 09:33:39.914944,thanos::sroute:c75d1203-985d-4add-be9c-d4e37072c5d3,Carting,Pushpavanam_Thmpulam_D (Tamil Nadu),Thiruvarur_Bypasrd_D (Tamil Nadu),2018-09-25 13:45:57.253286,117.0,37.88699336646029,97.0,45.0,56.0264,5,1.0,20.0,2.1555555555555554,2.6,52.0,11,1,0,morning,0,True
training,trip-153786852928312574,IND600056AAB,IND632006AAA,2018-09-25 09:42:09.283406,2018-09-25 09:42:09.283406,thanos::sroute:8ca2abac-2c77-4e9a-9319-e209b78122c6,FTL,MAA_Poonamallee_HB (Tamil Nadu),Vellore_GndhiNgr_IP (Tamil Nadu),2018-09-25 22:14:32.502554,752.0,85.29707140641759,159.0,84.0,106.6212,4,24.0,593.0,1.8928571428571428,8.952380952380953,75.0,9,1,0,morning,0,True
training,trip-153786852928312574,IND632006AAA,IND632402AAA,2018-09-25 22:14:32.502554,2018-09-25 09:42:09.283406,thanos::sroute:8ca2abac-2c77-4e9a-9319-e209b78122c6,FTL,Vellore_GndhiNgr_IP (Tamil Nadu),Ranipet_MBTRd_DC (Tamil Nadu),2018-09-26 02:28:49.487893,254.0,21.01889792417829,50.0,22.0,24.0168,1,50.0,204.0,2.272727272727273,11.545454545454545,28.0,22,1,0,evening,0,True
training,trip-153786852928312574,IND632402AAA,IND631102AAA,2018-09-26 02:28:49.487893,2018-09-25 09:42:09.283406,thanos::sroute:8ca2abac-2c77-4e9a-9319-e209b78122c6,FTL,Ranipet_MBTRd_DC (Tamil Nadu),Sholinghur_ArkonmRD_D (Tamil Nadu),2018-09-26 03:26:33.422621,57.0,22.82383980327203,37.0,25.0,26.6444,2,1.0,20.0,1.48,2.28,12.0,2,2,0,night,0,True
training,trip-153786852928312574,IND631102AAA,IND600056AAB,2018-09-26 03:26:33.422621,2018-09-25 09:42:09.283406,thanos::sroute:8ca2abac-2c77-4e9a-9319-e209b78122c6,FTL,Sholinghur_ArkonmRD_D (Tamil Nadu),MAA_Poonamallee_HB (Tamil Nadu),2018-09-26 06:29:08.698642,182.0,53.08519792323313,129.0,62.0,76.1583,3,39.0,53.0,2.0806451612903225,2.935483870967742,67.0,3,2,0,night,0,True
training,trip-153786873539987332,IND600056AAB,IND605010AAB,2018-09-25 09:45:35.400137,2018-09-25 09:45:35.400137,thanos::sroute:e29809b7-3779-4f7b-8a00-326ab18515e5,FTL,MAA_Poonamallee_HB (Tamil Nadu),Pondicherry_Vasanthm_I (Pondicherry),2018-09-26 01:18:10.995236,932.0,125.00754435434118,194.0,138.0,151.9623,6,18.0,738.0,1.4057971014492754,6.753623188405797,56.0,9,1,0,morning,0,True
training,trip-153786873539987332,IND603102AAA,IND600056AAB,2018-09-26 04:18:38.885386,2018-09-25 09:45:35.400137,thanos::sroute:e29809b7-3779-4f7b-8a00-326ab18515e5,FTL,Kalpakkam_Sadras_D (Tamil Nadu),MAA_Poonamallee_HB (Tamil Nadu),2018-09-26 07:18:07.179175,179.0,63.27931367047315,132.0,69.0,73.8437,3,40.0,47.0,1.9130434782608696,2.5942028985507246,63.0,4,2,0,night,0,True
training,trip-153786875061074964,IND500010AAB,IND501359AAE,2018-09-25 09:45:50.611012,2018-09-25 09:45:50.611012,thanos::sroute:3a78a6e9-ef19-43ae-832e-e4a3868eb32d,Carting,Hyderabad_Alwal_L (Telangana),Hyderabad_Shamshbd_H (Telangana),2018-09-25 17:02:30.602258,436.0,36.09748177930565,111.0,37.0,50.8868,5,11.0,325.0,3.0,11.783783783783784,74.0,9,1,0,morning,0,True
training,trip-153786879715889995,IND246174AAA,IND246444AAB,2018-09-25 09:46:37.159191,2018-09-25 09:46:37.159191,thanos::sroute:0eb49087-27a5-4382-bd11-f5fd2b4354cf,FTL,SrinagarUK_Srikot_D (Uttarakhand),Karnaprayag_Umalodge_D (Uttarakhand),2018-09-25 13:12:08.184004,205.0,38.220720449795664,103.0,94.0,63.0325,2,39.0,102.0,1.0957446808510638,2.1808510638297873,9.0,9,1,0,morning,0,True
training,trip-153786879715889995,IND246444AAB,IND246424AAA,2018-09-25 13:12:08.184004,2018-09-25 09:46:37.159191,thanos::sroute:0eb49087-27a5-4382-bd11-f5fd2b4354cf,FTL,Karnaprayag_Umalodge_D (Uttarakhand),Chamoli_CGRoad_D (Uttarakhand),2018-09-25 14:14:08.508335,62.0,18.938380137007258,62.0,44.0,29.9264,1,62.0,0.0,1.4090909090909092,1.4090909090909092,18.0,13,1,0,afternoon,0,True
training,trip-153786909201658080,IND851127AAA,IND851112AAB,2018-09-26 03:11:09.909320,2018-09-25 09:51:32.016846,thanos::sroute:d0d5c927-85f6-46f6-ba34-6cde88baf072,FTL,Manjhaul_Purbari_D (Bihar),Barauni_Wardno10_D (Bihar),2018-09-26 04:18:28.721771,67.0,15.816290146358153,59.0,26.0,32.3521,1,59.0,8.0,2.269230769230769,2.576923076923077,33.0,3,2,0,night,0,True
training,trip-153786951149455120,IND473226AAA,IND473001AAA,2018-09-25 09:58:31.494815,2018-09-25 09:58:31.494815,thanos::sroute:79df6f66-f60f-4238-9b4c-11dd1b75531e,FTL,Guna_Raghogrh_D (Madhya Pradesh),Guna_HnumnDPP_D (Madhya Pradesh),2018-09-25 11:34:05.511078,95.0,25.85726522627145,50.0,39.0,32.425200000000004,2,10.0,45.0,1.2820512820512822,2.4358974358974357,11.0,9,1,0,morning,0,True
training,trip-153786951149455120,IND473001AAA,IND473331AAA,2018-09-25 11:34:05.511078,2018-09-25 09:58:31.494815,thanos::sroute:79df6f66-f60f-4238-9b4c-11dd1b75531e,FTL,Guna_HnumnDPP_D (Madhya Pradesh),Ashokngr_Bypassrd_D (Madhya Pradesh),2018-09-25 13:00:26.102824,86.0,41.38185214014248,62.0,40.0,43.8784,2,27.0,24.0,1.55,2.15,22.0,11,1,0,morning,0,True
training,trip-153786951149455120,IND473331AAA,IND473226AAA,2018-09-25 13:00:26.102824,2018-09-25 09:58:31.494815,thanos::sroute:79df6f66-f60f-4238-9b4c-11dd1b75531e,FTL,Ashokngr_Bypassrd_D (Madhya Pradesh),Guna_Raghogrh_D (Madhya Pradesh),2018-09-26 08:30:43.203410,1170.0,55.666887236797336,156.0,82.0,78.40769999999999,3,10.0,1014.0,1.9024390243902438,14.268292682926829,74.0,13,1,0,afternoon,0,True
training,trip-153786967269886953,IND560099AAB,IND560300AAA,2018-09-25 10:01:12.699290,2018-09-25 10:01:12.699290,thanos::sroute:9516d822-7836-4583-9b48-d03389fd71fa,Carting,Bengaluru_Bomsndra_HB (Karnataka),Bengaluru_KGAirprt_HB (Karnataka),2018-09-25 12:54:16.144677,173.0,42.18687096062767,134.0,59.0,63.2081,5,22.0,39.0,2.2711864406779663,2.9322033898305087,75.0,10,1,0,morning,0,True
training,trip-153787016061216093,IND683511AAA,IND562132AAA,2018-09-25 10:09:20.612426,2018-09-25 10:09:20.612426,thanos::sroute:3fdf6816-d93f-47d7-80b4-d039fb68c828,FTL,Aluva_Peedika_H (Kerala),Bangalore_Nelmngla_H (Karnataka),2018-09-26 03:15:09.611219,1025.0,348.91940871588906,943.0,426.0,483.7151,16,22.0,82.0,2.2136150234741785,2.4061032863849765,517.0,10,1,0,morning,0,True
training,trip-153787021725454341,IND683511AAA,IND686028AAB,2018-09-25 10:10:17.254785,2018-09-25 10:10:17.254785,thanos::sroute:116e57b1-7539-4782-ac56-bd293624a396,FTL,Aluva_Peedika_H (Kerala),Kottayam_Central_H_1 (Kerala),2018-09-25 18:22:23.119650,492.0,63.412765710872165,138.0,80.0,81.00389999999999,3,35.0,354.0,1.725,6.15,58.0,10,1,0,morning,0,True
training,trip-153787021725454341,IND686632AAA,IND686141AAA,2018-09-26 01:29:03.047403,2018-09-25 10:10:17.254785,thanos::sroute:116e57b1-7539-4782-ac56-bd293624a396,FTL,Kothanalloor_Majoor_D (Kerala),Vaikom_KotyamRD_D (Kerala),2018-09-26 02:26:26.756434,57.0,15.603860882767044,50.0,20.0,21.8507,1,50.0,7.0,2.5,2.85,30.0,1,2,0,night,0,True
training,trip-153787021725454341,IND688524AAA,IND683511AAA,2018-09-26 03:27:24.360585,2018-09-25 10:10:17.254785,thanos::sroute:116e57b1-7539-4782-ac56-bd293624a396,FTL,Cherthala_Mulapali_D (Kerala),Aluva_Peedika_H (Kerala),2018-09-26 06:21:30.884463,174.0,49.2749422140462,96.0,51.0,53.5325,3,8.0,78.0,1.8823529411764706,3.411764705882353,45.0,3,2,0,night,0,True
training,trip-153787028735739055,IND000000ACB,IND125001AAA,2018-09-25 10:11:27.357631,2018-09-25 10:11:27.357631,thanos::sroute:aedca5c8-9daf-4619-b257-2bcbe34cb72c,FTL,Gurgaon_Bilaspur_HB (Haryana),Hisar_ModelTwn_P (Haryana),2018-09-25 18:01:33.837316,470.0,142.7323472262863,249.0,135.0,169.5962,7,27.0,221.0,1.8444444444444446,3.4814814814814814,114.0,10,1,0,morning,0,True
training,trip-153787033914696327,IND421302AAG,IND501359AAE,2018-09-25 10:12:19.147264,2018-09-25 10:12:19.147264,thanos::sroute:f736bbd2-bccd-4649-a101-94b6a89ad5dc,FTL,Bhiwandi_Mankoli_HB (Maharashtra),Hyderabad_Shamshbd_H (Telangana),2018-09-26 11:34:52.337437,1522.0,607.7972174345505,1109.0,558.0,777.7209,28,21.0,413.0,1.9874551971326164,2.727598566308244,551.0,10,1,0,morning,0,True
training,trip-153787060350154392,IND000000ACT,IND000000ACB,2018-09-25 10:16:43.501783,2018-09-25 10:16:43.501783,thanos::sroute:0685634d-daca-4ce4-84ad-5d22fc695e04,Carting,Delhi_Gateway_HB (Delhi),Gurgaon_Bilaspur_HB (Haryana),2018-09-25 12:17:25.118669,120.0,37.348170783969685,86.0,45.0,44.5169,5,8.0,34.0,1.9111111111111112,2.6666666666666665,41.0,10,1,0,morning,0,True
training,trip-153787096025974145,IND501359AAE,IND506002AAA,2018-09-25 10:22:40.260008,2018-09-25 10:22:40.260008,thanos::sroute:2f34b3e1-eec1-4ef2-8ae7-474cedc6baec,FTL,Hyderabad_Shamshbd_H (Telangana),Warangal_HunterRd_I (Telangana),2018-09-25 20:32:25.886361,609.0,150.66635841845977,219.0,123.0,174.2961,7,28.0,390.0,1.7804878048780488,4.951219512195122,96.0,10,1,0,morning,0,True
training,trip-153787096025974145,IND506002AAA,IND506143AAA,2018-09-25 20:32:25.886361,2018-09-25 10:22:40.260008,thanos::sroute:2f34b3e1-eec1-4ef2-8ae7-474cedc6baec,FTL,Warangal_HunterRd_I (Telangana),Ghanpur_Palakrty_D (Telangana),2018-09-26 01:02:35.262331,270.0,26.177404026072185,44.0,21.0,29.5912,2,10.0,226.0,2.0952380952380953,12.857142857142858,23.0,20,1,0,evening,0,True
training,trip-153787136942727496,IND580028AAA,IND580002AAA,2018-09-25 10:29:29.427686,2018-09-25 10:29:29.427686,thanos::sroute:c2773681-72f7-4483-8942-e0311058a794,FTL,Hubli_Adargchi_IP (Karnataka),Dharwad_Dc (Karnataka),2018-09-26 00:40:19.030504,850.0,22.837636340522504,817.0,22.0,26.9892,2,60.0,33.0,37.13636363636363,38.63636363636363,795.0,10,1,0,morning,0,True
training,trip-153787136942727496,IND591102AAA,IND591307AAC,2018-09-26 02:58:40.185951,2018-09-25 10:29:29.427686,thanos::sroute:c2773681-72f7-4483-8942-e0311058a794,FTL,Bailhongal_NamoNagr_D (Karnataka),Gokak_Bsavangr_D (Karnataka),2018-09-26 04:43:40.837425,105.0,39.07250795179644,97.0,42.0,45.8594,2,37.0,8.0,2.3095238095238093,2.5,55.0,2,2,0,night,0,True
training,trip-153787162343446866,IND580028AAA,IND591123AAC,2018-09-25 10:33:43.434697,2018-09-25 10:33:43.434697,thanos::sroute:75a84ec5-a02c-421c-96f4-1601912b7bb4,FTL,Hubli_Adargchi_IP (Karnataka),Ramdurg_GndhiNGR_D (Karnataka),2018-09-25 23:10:58.536324,757.0,72.37618040222797,158.0,83.0,108.4605,4,32.0,599.0,1.9036144578313252,9.120481927710843,75.0,10,1,0,morning,0,True
training,trip-153787162343446866,IND591123AAC,IND587103AAB,2018-09-25 23:10:58.536324,2018-09-25 10:33:43.434697,thanos::sroute:75a84ec5-a02c-421c-96f4-1601912b7bb4,FTL,Ramdurg_GndhiNGR_D (Karnataka),Bagalkot_Sector4_D (Karnataka),2018-09-26 01:07:39.517845,116.0,45.90384272100412,98.0,53.0,65.73360000000001,3,0.0,18.0,1.849056603773585,2.188679245283019,45.0,23,1,0,evening,0,True
